1,GKA,-6.081689834590001,145.391998291,Goroka Airport
2,MAG,-5.20707988739,145.789001465,Madang Airport
3,HGU,-5.826789855957031,144.29600524902344,Mount Hagen Kagamuga Airport
4,LAE,-6.569803,146.725977,Nadzab Airport
5,POM,-9.443380355834961,147.22000122070312,Port Moresby Jacksons International Airport
6,WWK,-3.58383011818,143.669006348,Wewak International Airport
7,UAK,61.1604995728,-45.4259986877,Narsarsuaq Airport
8,GOH,64.19090271,-51.6781005859,Godthaab / Nuuk Airport
9,SFJ,67.0122218992,-50.7116031647,Kangerlussuaq Airport
10,THU,76.5311965942,-68.7032012939,Thule Air Base
11,AEY,65.66000366210938,-18.07270050048828,Akureyri Airport
12,EGS,65.2833023071289,-14.401399612426758,Egilsstaðir Airport
13,HFN,64.295601,-15.2272,Hornafjörður Airport
14,HZK,65.952301,-17.426001,Húsavík Airport
15,IFJ,66.05809783935547,-23.135299682617188,Ísafjörður Airport
16,KEF,63.985000610352,-22.605600357056,Keflavik International Airport
17,PFJ,65.555801,-23.965,Patreksfjörður Airport
18,RKV,64.1299972534,-21.9405994415,Reykjavik Airport
19,SIJ,66.133301,-18.9167,Siglufjörður Airport
20,VEY,63.42430114746094,-20.278900146484375,Vestmannaeyjar Airport
21,YAM,46.48500061035156,-84.5093994140625,Sault Ste Marie Airport
22,N/A,50.0564002991,-97.03250122070001,Winnipeg / St. Andrews Airport
23,N/A,44.639702,-63.499401,Halifax / CFB Shearwater Heliport
24,YAY,51.3918991089,-56.083099365200006,St. Anthony Airport
25,YAZ,49.079833,-125.775583,Tofino / Long Beach Airport
26,YBB,68.534401,-89.808098,Kugaaruk Airport
27,YBC,49.13249969482422,-68.20439910888672,Baie Comeau Airport
28,YBG,48.33060073852539,-70.99639892578125,CFB Bagotville
29,YBK,64.29889678960001,-96.077796936,Baker Lake Airport
30,YBL,49.950801849365234,-125.27100372314453,Campbell River Airport
31,YBR,49.91,-99.951897,Brandon Municipal Airport
32,YCB,69.1081008911,-105.138000488,Cambridge Bay Airport
33,YCD,49.054970224899996,-123.869862556,Nanaimo Airport
34,YCG,49.2963981628,-117.632003784,Castlegar/West Kootenay Regional Airport
35,YCH,47.007801,-65.449203,Miramichi Airport
36,YCL,47.990799,-66.330299,Charlo Airport
37,YCO,67.816704,-115.143997,Kugluktuk Airport
38,YCT,52.0750007629,-111.444999695,Coronation Airport
39,YCW,49.1528015137,-121.939002991,Chilliwack Airport
40,YCY,70.4860992432,-68.5167007446,Clyde River Airport
41,YZS,64.1932983398,-83.3593978882,Coral Harbour Airport
42,YDA,64.04309844970703,-139.1280059814453,Dawson City Airport
43,YDB,61.37110137939453,-139.04100036621094,Burwash Airport
44,N/A,49.4681015015,-120.511001587,Princeton Airport
45,YDF,49.21080017089844,-57.39139938354492,Deer Lake Airport
46,YDL,58.4221992493,-130.031997681,Dease Lake Airport
47,YDN,51.100799560546875,-100.052001953125,Dauphin Barker Airport
48,YDQ,55.7422981262207,-120.18299865722656,Dawson Creek Airport
49,YEG,53.309700012200004,-113.580001831,Edmonton International Airport
50,YEK,61.0942001343,-94.07080078119999,Arviat Airport
51,YEN,49.2103004456,-102.966003418,Estevan Airport
52,YET,53.578899383499994,-116.464996338,Edson Airport
53,YEU,79.9946975708,-85.814201355,Eureka Airport
54,YEV,68.30419921880001,-133.483001709,Inuvik Mike Zubko Airport
55,YFB,63.756402,-68.555801,Iqaluit Airport
56,YFC,45.868900299072266,-66.53720092773438,Fredericton Airport
57,YFE,48.74610137939453,-69.09719848632812,Forestville Airport
58,YFO,54.6781005859375,-101.68199920654297,Flin Flon Airport
59,YFR,61.1808013916,-113.690002441,Fort Resolution Airport
60,YFS,61.76020050048828,-121.23699951171875,Fort Simpson Airport
61,YGK,44.22529983520508,-76.5969009399414,Kingston Norman Rogers Airport
62,YGL,53.625301361083984,-77.7042007446289,La Grande Rivière Airport
63,YGP,48.7752990723,-64.4785995483,Gaspé (Michel-Pouliot) Airport
64,YGQ,49.77830123901367,-86.93939971923828,Geraldton Greenstone Regional Airport
65,YGR,47.42470169067383,-61.778099060058594,Îles-de-la-Madeleine Airport
66,YHB,52.8166999817,-102.310997009,Hudson Bay Airport
67,YHD,49.831699,-92.744202,Dryden Regional Airport
68,YHI,70.76280212402344,-117.80599975585938,Ulukhaktok Holman Airport
69,YHK,68.635597229,-95.84970092770001,Gjoa Haven Airport
70,YHM,43.173599243199995,-79.93499755859999,John C. Munro Hamilton International Airport
71,YHU,45.5175018311,-73.4169006348,Montréal / Saint-Hubert Airport
72,YHY,60.8396987915,-115.782997131,Hay River / Merlyn Carter Airport
73,YHZ,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
74,YIB,48.7738990784,-91.6386032104,Atikokan Municipal Airport
75,YIO,72.6832962036,-77.9666976929,Pond Inlet Airport
76,YJN,45.29439926147461,-73.28109741210938,St Jean Airport
77,YJT,48.5442008972168,-58.54999923706055,Stephenville Airport
78,YKA,50.7022018433,-120.444000244,Kamloops Airport
79,YKF,43.460800170899994,-80.3786010742,Waterloo Airport
80,YKL,54.805301666259766,-66.8052978515625,Schefferville Airport
81,YKY,51.5175018311,-109.180999756,Kindersley Airport
82,YKZ,43.86220169067383,-79.37000274658203,Buttonville Municipal Airport
83,YLD,47.81999969482422,-83.3467025756836,Chapleau Airport
84,YLJ,54.125301361083984,-108.52300262451172,Meadow Lake Airport
85,YLL,53.309200286865234,-110.072998046875,Lloydminster Airport
86,YLT,82.51779937740001,-62.2806015015,Alert Airport
87,YLW,49.9561004639,-119.377998352,Kelowna International Airport
88,YMA,63.61640167236328,-135.8679962158203,Mayo Airport
89,YMJ,50.330299377441406,-105.55899810791016,Moose Jaw Air Vice Marshal C. M. McEwen Airport
90,YMM,56.653301239,-111.222000122,Fort McMurray Airport
91,YMO,51.291099548339844,-80.60780334472656,Moosonee Airport
92,YMW,46.2728004456,-75.9906005859,Maniwaki Airport
93,YMX,45.679501,-74.038696,Montreal International (Mirabel) Airport
94,YNA,50.189998626708984,-61.78919982910156,Natashquan Airport
95,YND,45.521701812699995,-75.5635986328,Ottawa / Gatineau Airport
96,YNM,49.76169967651367,-77.80280303955078,Matagami Airport
97,YOC,67.57060241699219,-139.83900451660156,Old Crow Airport
98,YOD,54.404998779296875,-110.27899932861328,CFB Cold Lake
99,YOJ,58.62139892578125,-117.16500091552734,High Level Airport
100,YOW,45.3224983215332,-75.66919708251953,Ottawa Macdonald-Cartier International Airport
101,YPA,53.214199066199996,-105.672996521,Prince Albert Glass Field
102,YPE,56.226898,-117.446999,Peace River Airport
103,YPG,49.903099,-98.273817,Southport Airport
104,N/A,49.21609878540039,-122.70999908447266,Pitt Meadows Airport
105,YPL,51.4463996887207,-90.21420288085938,Pickle Lake Airport
106,YPN,49.83639907836914,-64.2885971069336,Port Menier Airport
107,YPQ,44.22999954223633,-78.36329650878906,Peterborough Airport
108,YPR,54.286098480199996,-130.445007324,Prince Rupert Airport
109,YPY,58.7672004699707,-111.11699676513672,Fort Chipewyan Airport
110,YQA,44.974700927734375,-79.30329895019531,Muskoka Airport
111,YQB,46.7911,-71.393303,Quebec Jean Lesage International Airport
112,YQF,52.18220138549805,-113.89399719238281,Red Deer Regional Airport
113,YQG,42.27560043334961,-82.95559692382812,Windsor Airport
114,YQH,60.11640167236328,-128.82200622558594,Watson Lake Airport
115,YQK,49.788299560546875,-94.36309814453125,Kenora Airport
116,YQL,49.6302986145,-112.800003052,Lethbridge County Airport
117,YQM,46.11220169067383,-64.67859649658203,Greater Moncton International Airport
119,YQQ,49.71080017089844,-124.88700103759766,Comox Airport
120,YQR,50.43190002441406,-104.66600036621094,Regina International Airport
121,YQT,48.37189865112305,-89.32389831542969,Thunder Bay Airport
122,YQU,55.1796989441,-118.885002136,Grande Prairie Airport
123,YQV,51.26470184326172,-102.46199798583984,Yorkton Municipal Airport
124,YQW,52.76919937133789,-108.24400329589844,North Battleford Airport
125,YQX,48.9369010925293,-54.56809997558594,Gander International Airport
126,YQY,46.1614,-60.047798,Sydney / J.A. Douglas McCurdy Airport
127,YQZ,53.026100158691406,-122.51000213623047,Quesnel Airport
128,YRB,74.7169036865,-94.9693984985,Resolute Bay Airport
129,YRI,47.764400482177734,-69.58470153808594,Rivière-du-Loup Airport
130,YRJ,48.52000045776367,-72.2656021118164,Roberval Airport
131,YRM,52.4296989441,-114.903999329,Rocky Mountain House Airport
132,YRT,62.8114013672,-92.1157989502,Rankin Inlet Airport
133,YSB,46.625,-80.79889678955078,Sudbury Airport
134,YSC,45.4385986328125,-71.69139862060547,Sherbrooke Airport
135,YSJ,45.31610107421875,-65.89029693603516,Saint John Airport
136,YSM,60.020301818847656,-111.96199798583984,Fort Smith Airport
137,YSR,72.982201,-84.613602,Nanisivik Airport
138,YSU,46.44060134887695,-63.83359909057617,Summerside Airport
139,YSY,71.9938964844,-125.242996216,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport
140,YTE,64.2300033569,-76.5267028809,Cape Dorset Airport
141,YTH,55.80110168457031,-97.86419677734375,Thompson Airport
142,YTR,44.118900299072266,-77.5280990600586,CFB Trenton
143,YTS,48.569698333699996,-81.376701355,Timmins/Victor M. Power
144,YTZ,43.627499,-79.396202,Billy Bishop Toronto City Centre Airport
145,YUB,69.43329620361328,-133.0260009765625,Tuktoyaktuk Airport
146,YUL,45.4706001282,-73.7407989502,Montreal / Pierre Elliott Trudeau International Airport
147,YUT,66.5214004517,-86.22470092770001,Repulse Bay Airport
148,YUX,68.77610015869999,-81.2425,Hall Beach Airport
149,YUY,48.20610046386719,-78.83560180664062,Rouyn Noranda Airport
150,YVC,55.151401519800004,-105.262001038,La Ronge Airport
151,YVG,53.355800628699996,-110.823997498,Vermilion Airport
152,YVM,67.5457992554,-64.03140258789999,Qikiqtarjuaq Airport
153,YVO,48.0532989502,-77.7827987671,Val-d'Or Airport
154,YVP,58.096099853515625,-68.4269027709961,Kuujjuaq Airport
155,YVQ,65.28160095214844,-126.7979965209961,Norman Wells Airport
156,YVR,49.193901062,-123.183998108,Vancouver International Airport
157,YVT,55.8418998718,-108.417999268,Buffalo Narrows Airport
158,YVV,44.7458,-81.107201,Wiarton Airport
159,YWA,45.95220184326172,-77.31919860839844,Petawawa Airport
160,YWG,49.909999847399995,-97.2398986816,Winnipeg / James Armstrong Richardson International Airport
161,YWK,52.92190170288086,-66.8644027709961,Wabush Airport
162,YWL,52.1831016541,-122.054000854,Williams Lake Airport
163,YWY,63.20940017700195,-123.43699645996094,Wrigley Airport
164,YXC,49.610801696777,-115.78199768066,Cranbrook/Canadian Rockies International Airport
165,YXD,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
166,YXE,52.170799255371094,-106.69999694824219,Saskatoon John G. Diefenbaker International Airport
167,YXH,50.01890182495117,-110.72100067138672,Medicine Hat Airport
168,YXJ,56.23809814453125,-120.73999786376953,Fort St John Airport
169,YXL,50.11389923095703,-91.9052963256836,Sioux Lookout Airport
170,YXP,66.1449966431,-65.71360015869999,Pangnirtung Airport
171,YXR,47.697400654599996,-79.8473453522,Earlton (Timiskaming Regional) Airport
172,YXS,53.8894004822,-122.679000854,Prince George Airport
173,YXT,54.468498,-128.576009,Northwest Regional Airport Terrace-Kitimat
174,YXU,43.035599,-81.1539,London Airport
175,YXX,49.025299072265625,-122.36100006103516,Abbotsford Airport
176,YXY,60.7095985413,-135.067001343,Whitehorse / Erik Nielsen International Airport
177,YYB,46.363602,-79.422798,North Bay Jack Garland Airport
178,YYC,51.113899231,-114.019996643,Calgary International Airport
179,YYD,54.82469940185547,-127.18299865722656,Smithers Airport
180,YYE,58.8363990784,-122.597000122,Fort Nelson Airport
181,YYF,49.46310043334961,-119.60199737548828,Penticton Airport
182,YYG,46.290000915527344,-63.12110137939453,Charlottetown Airport
183,YYH,69.5466995239,-93.5766983032,Taloyoak Airport
184,YYJ,48.646900177,-123.426002502,Victoria International Airport
185,YYL,56.86389923095703,-101.07599639892578,Lynn Lake Airport
186,YYN,50.291900634799994,-107.691001892,Swift Current Airport
187,YYQ,58.739200592041016,-94.06500244140625,Churchill Airport
188,YYR,53.3191986084,-60.4258003235,Goose Bay Airport
189,YYT,47.618598938,-52.7518997192,St. John's International Airport
190,YYU,49.41389846801758,-82.46749877929688,Kapuskasing Airport
191,YYW,50.29029846191406,-88.90969848632812,Armstrong Airport
192,YYY,48.60860061645508,-68.20809936523438,Mont Joli Airport
193,YYZ,43.6772003174,-79.63059997559999,Lester B. Pearson International Airport
194,YZD,43.74250030517578,-79.4655990600586,Downsview Airport
195,YZE,45.88529968261719,-82.56780242919922,Gore Bay Manitoulin Airport
196,YZF,62.462799072265625,-114.44000244140625,Yellowknife Airport
197,YZH,55.2930984497,-114.777000427,Slave Lake Airport
198,YZP,53.25429916379999,-131.813995361,Sandspit Airport
199,YZR,42.9994010925293,-82.30889892578125,Chris Hadfield Airport
200,YZT,50.680599212646484,-127.36699676513672,Port Hardy Airport
201,YZU,54.14390182495117,-115.78700256347656,Whitecourt Airport
202,YZV,50.22330093383789,-66.2656021118164,Sept-Îles Airport
203,YZW,60.17279815673828,-132.7429962158203,Teslin Airport
204,YZX,44.98440170288086,-64.91690063476562,CFB Greenwood
205,ZFA,62.20750045776367,-133.37600708007812,Faro Airport
206,ZFM,67.40750122070312,-134.86099243164062,Fort Mcpherson Airport
207,QLD,36.50360107421875,2.8141698837280273,Blida Airport
208,BUJ,35.33250045776367,4.206389904022217,Bou Saada Airport
209,BJA,36.7120018005,5.0699200630200005,Soummam Airport
210,ALG,36.691001892089844,3.215409994125366,Houari Boumediene Airport
211,DJG,24.292801,9.45244,Djanet Inedbirene Airport
212,N/A,36.545799,2.87611,Boufarik Airport
213,N/A,26.7101,0.285647,Reggane Airport
214,VVZ,26.7234992981,8.62265014648,Illizi Takhamalt Airport
215,N/A,35.52539825439453,2.8787100315093994,Ain Oussera Airport
216,TMR,22.8115005493,5.45107984543,Aguenar – Hadj Bey Akhamok Airport
217,GJL,36.7951011658,5.87361001968,Jijel Ferhat Abbas Airport
218,MZW,33.535900116,-0.242353007197,Mecheria Airport
219,N/A,35.752201,0.626272,Relizane Airport
220,AAE,36.822201,7.809174,Rabah Bitat Airport
221,CZL,36.2760009765625,6.620389938354492,Mohamed Boudiaf International Airport
222,TEE,35.4315986633,8.12071990967,Cheikh Larbi Tébessi Airport
224,HRM,32.93040084838867,3.311539888381958,Hassi R'Mel Airport
225,TID,35.3410987854,1.46315002441,Bou Chekif Airport
226,N/A,35.73540115356445,-0.8053889870643616,Bou Sfer Airport
227,TIN,27.7003993988,-8.167099952700001,Tindouf Airport
228,CFK,36.2126998901,1.33176994324,Ech Cheliff Airport
229,TAF,35.54240036010742,-0.5322780013084412,Tafaraoui Airport
230,TLM,35.0167007446,-1.45000004768,Zenata – Messali El Hadj Airport
231,ORN,35.6239013672,-0.6211829781529999,Es Senia Airport
232,BFW,35.1717987061,-0.593275010586,Sidi Bel Abbes Airport
233,MUW,35.207698822021484,0.14714199304580688,Ghriss Airport
234,AZR,27.837600708007812,-0.18641400337219238,Touat Cheikh Sidi Mohamed Belkebir Airport
235,BSK,34.793300628699996,5.73823022842,Biskra Airport
236,ELG,30.571300506591797,2.8595900535583496,El Golea Airport
237,GHA,32.38410186767578,3.794110059738159,Noumérat - Moufdi Zakaria Airport
238,HME,31.673000335699996,6.140439987180001,Oued Irara Airport
239,INZ,27.250999450699997,2.51202011108,In Salah Airport
240,TGR,33.06779861450195,6.088669776916504,Touggourt Sidi Madhi Airport
241,LOO,33.764400482199996,2.92833995819,Laghouat Airport
242,TMX,29.2371006012,0.276033014059,Timimoun Airport
243,OGX,31.917200088500977,5.412779808044434,Ain el Beida Airport
244,IAM,28.0515,9.64291,In Aménas Airport
245,COO,6.357230186462402,2.384350061416626,Cadjehoun Airport
246,OUA,12.3532,-1.51242,Ouagadougou Airport
247,BOY,11.160099983215332,-4.33096981048584,Bobo Dioulasso Airport
248,ACC,5.605189800262451,-0.16678600013256073,Kotoka International Airport
249,TML,9.55718994140625,-0.8632140159606934,Tamale Airport
250,N/A,10.0826997756958,-2.507689952850342,Wa Airport
251,NYI,7.361830234527588,-2.3287599086761475,Sunyani Airport
252,TKD,4.896059989929199,-1.7747600078582764,Takoradi Airport
253,ABJ,5.261390209197998,-3.9262900352478027,Port Bouet Airport
254,BYK,7.738800048828125,-5.073669910430908,Bouaké Airport
255,DJO,6.792809963226318,-6.473189830780029,Daloa Airport
256,HGO,9.38718032837,-5.55666017532,Korhogo Airport
257,MJC,7.272069931030273,-7.58735990524292,Man Airport
258,SPY,4.746719837188721,-6.660820007324219,San Pedro Airport
259,ASK,6.9031701088,-5.36558008194,Yamoussoukro Airport
260,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport
261,AKR,7.246739864349365,5.3010101318359375,Akure Airport
262,BNI,6.316979885101318,5.5995001792907715,Benin Airport
263,CBQ,4.976019859313965,8.347200393676758,Margaret Ekpo International Airport
264,ENU,6.474269866943359,7.561960220336914,Akanu Ibiam International Airport
265,N/A,12.1717,6.69611,Gusau Airport
266,IBA,7.362460136413574,3.97832989692688,Ibadan Airport
267,ILR,8.440210342407227,4.493919849395752,Ilorin International Airport
268,JOS,9.639829635620117,8.869050025939941,Yakubu Gowon Airport
269,KAD,10.696000099182129,7.320109844207764,Kaduna Airport
270,KAN,12.0476,8.52462,Mallam Aminu International Airport
271,MIU,11.855299949645996,13.080900192260742,Maiduguri International Airport
